hotel_id	dateAdded	dateUpdated	categories	primaryCategories	name	websites	locationId
AVweJiq4kufWRAb5AbFH	2016-10-29T19:05:12Z	2018-06-25T08:59:43Z	Hotels,Hotels and motels,Hotel and motel mgmt.,Lodging,Hotel	Accommodation & Food Services	Best Western-ashburn Inn	http://book.bestwestern.com	LOC0042
AVweJLA0kufWRAb5AXth	2015-11-06T11:39:04Z	2018-06-04T23:47:22Z	Hotels,Hotels and motels,Travel and Tourism,Lodging,Motels,Hotel Bull Durham,Hotel	Accommodation & Food Services	Aloft Durham Downtown	http://www.aloftdurhamdowntown.com?SWAQ=94ZA,http://www.aloftdurhamdowntown.com,http://aloftdurhamdowntown.com?SWAQ=94Z673,http://aloftdurhamdowntown.com	LOC0315
AVwejMbEkufWRAb5D_BS	2016-03-25T04:42:25Z	2018-01-21T05:55:47Z	Hotels,Restaurants,Restaurant,Italian,Italian restaurants,Hotel	Accommodation & Food Services	Hotel Damici Ristorante	http://www.hoteldamici.com,http://www.hoteldamici.com/	LOC0427
AVwejMBmkufWRAb5D--V	2017-02-14T18:02:47Z	2018-01-30T05:36:39Z	Caf,Hotel Bar,Hotels,Hotel,Resort	Accommodation & Food Services	Red Parrot Cafe @ Breakers Resort	http://www.breakers.com	LOC1763
AVwejnobkufWRAb5EDV8	2016-10-29T20:21:26Z	2018-01-18T07:15:43Z	Hotel,Hotels and motels,Hotel and motel reservations,Hotels	Accommodation & Food Services	Clubhouse Oakbrook Inn & Suites	http://www.clubhouseoakbrookinn.com,http://www.chicagoclubinnsuites.com	LOC1844
AVwejuguIN2L1WUf6Eo4	2016-03-23T04:04:49Z	2018-01-28T05:24:04Z	Motels,Hotels,Lodging,Resorts,Hotel	Accommodation & Food Services	Terrace Towers Lodge	http://terracetowerslodge.com,http://www.terracetowers-lodge.com	LOC1796
AVwejVzQ_7pvs4fzEE-j	2016-10-30T19:13:22Z	2018-01-09T20:59:55Z	Hotels and motels,Hotels,Lodging,Corporate Lodging,Hotel	Accommodation & Food Services	Hampton Inn & Suites Indianapolis/brownsburg	http://hamptoninn3.hilton.com/en/hotels/indiana/hampton-inn-and-suites-indianapolis-brownsburg-INDWBHX/index.html,http://brownsburgsuites.hamptoninn.com	LOC0149
AVweJx1yIN2L1WUf2dB6	2016-07-26T21:58:32Z	2018-08-27T16:57:38Z	Hotels,Hotels and motels,Hotel	Accommodation & Food Services	The Redbury New York	http://theredbury.com/newyork	LOC1285
AVwejXAEkufWRAb5EAnf	2016-10-26T21:37:50Z	2018-01-28T05:24:04Z	Hotels,Lodging,Corporate Lodging,Motels,Family-Friendly Hotels,Budget Hotels,Hotels & Motels,Business Hotels,Hotel	Accommodation & Food Services	Comfort Inn	https://www.choicehotels.com/wyoming/worland/comfort-inn-hotels/wy040?pmf=yextandmc=llyxyxpx,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Gs8Br11JeAjkEvIurT-UCUi5G_tG8udI7jsFm2Ikz48	LOC1069
AVwejXZhIN2L1WUf6A9l	2016-04-09T07:53:56Z	2018-01-30T05:09:15Z	Motels,Lodging,Hotels,Hotels and motels,Hotels Motels,Hotel	Accommodation & Food Services	Dillon Motel	http://www.dillonmotel.com	LOC1086
AVweK_94kufWRAb5Antu	2016-11-10T06:46:49Z	2018-02-01T07:12:22Z	Hotels and motels,Hotel,Motel,Trade School,Hotels,Lodging	Accommodation & Food Services	Wingate By Wyndham Oklahoma City Airport	https://www.wyndhamhotels.com/wingate/oklahoma-city-oklahoma/wingate-by-wyndham-oklahoma-city-airport/overview,http://www.wingatehotels.com	LOC1292
AVweK_MLIN2L1WUf2nYd	2015-02-02T16:57:44Z	2018-05-01T08:12:15Z	Hotels,Boutique Hotels,Resort,Hotels and motels,Lodging,Hotels Motels,Luxury Hotels,Motels,Hotel	Accommodation & Food Services	hotel le bleu	http://www.hotellebleu.com	LOC0447
AVweK5-wByjofQCxv41g	2016-11-10T17:54:38Z	2018-02-21T15:54:16Z	Hotels and motels,Hotel and motel reservations,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Business Hotels,Budget Hotels,Hotels & Motels	Accommodation & Food Services	Super 8 Lavonia	http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zkB9CEgUN4MTwH5AX4kV4hYKRQJd6OiEM9EA_AhcIgWaeekS_nHkmsd9emZMrqA1MZwp7-vvzUhv7itaLncSfecN28X-s6NpiGSsOon-cF1QLCsEk5wA	LOC1138
AVweK9V3kufWRAb5AnT-	2017-02-21T18:00:34Z	2018-03-14T18:24:02Z	Hotel,Cocktail Bar,Lounge,Hotels,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Lodging,Business Hotels,Budget Hotels	Accommodation & Food Services	NYLO Plano at Legacy	http://www.nylohotels.com/plano	LOC1511
AVweKbcg_7pvs4fzAl_6	2015-11-19T22:19:55Z	2018-08-27T16:53:49Z	Hotels,Hotels and motels,Lodging,New Orleans,Motels,Hotel	Accommodation & Food Services	Hotel Storyville	http://www.hotelstoryville.net,http://www.hotelstoryville.com	LOC1765
AVwekISWByjofQCxzazT	2015-10-22T15:21:28Z	2018-01-04T13:03:53Z	Hotels and motels,Hotels,Lodging,Hotel	Accommodation & Food Services	Wyndham Garden Elk Grove Village/o'hare	http://www.wyndham.com/elkgrove	LOC1691
AVwekMrEIN2L1WUf6JPE	2015-10-28T16:28:30Z	2018-04-14T11:35:34Z	Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Motel 6 Texarkana TX	https://www.motel6.com/en/motels.tx.texarkana.8611.html?lid=X_PMG_NaturalSearch_Local_Yext_201andutm_source=localandutm_medium=localandutm_campaign=yextlocal-201	LOC0913
AVwekNMuByjofQCxzbhw	2016-05-19T14:18:08Z	2018-06-04T23:53:38Z	Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn-seattle/everett	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_SEAEDHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FSEAEDHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC1156
AVwekOWFkufWRAb5EJE9	2015-10-19T23:50:12Z	2018-01-23T05:58:15Z	Hotels,Lodging,Hotels Motels,Hotel	Accommodation & Food Services	Best Western Adena Inn	https://www.bestwestern.com/en_US/book/hotel-rooms.36137.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:36137,https://www.bestwestern.com/en_US/book/hotel-details.36137.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:361	LOC0293
AVweKR2p_7pvs4fzAkn5	2016-10-29T16:08:49Z	2018-06-30T22:42:53Z	Hotels and motels,Hotel	Accommodation & Food Services	Holiday Inn Express & Suites Denver Northeast - Brighton	https://www.ihg.com/holidayinnexpress/hotels/us/en/brighton/denbr/hoteldetail,http://www.ihg.com/holidayinnexpress/	LOC0445
AVweKrF8_7pvs4fzAnxs	2016-05-29T10:21:09Z	2018-01-11T05:11:42Z	Motels,Lodging,Hotels,Hotels and motels,Hotel	Accommodation & Food Services	Trails End Motel	http://trailsenddells.com,http://www.trailsenddells.com	LOC1466
AVweKSfvIN2L1WUf2hec	2015-11-06T12:12:56Z	2018-01-03T16:00:56Z	Hotels and motels,Hotel,Travel and Tourism	Accommodation & Food Services	Hampton Inn & Suites Seattle/federal Way	http://hampton.com	LOC1697
AVwektT2kufWRAb5ENbs	2016-11-11T04:10:05Z	2018-01-06T05:30:21Z	Hotels and motels,Hotels Motels,Budget Hotels,Hotels,Hotels & Motels,Hotel	Accommodation & Food Services	Budget Host Inn	http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJYUTbOsMI	LOC1468
AVweKVJX_7pvs4fzAlIE	2015-10-19T22:40:46Z	2018-06-25T08:58:51Z	Hotels and motels,Hotel and motel reservations,Motels,Hotel	Accommodation & Food Services	Sea-Aire Motel	https://www.seaairemotelcocoa.com	LOC0866
AVweKVYhkufWRAb5AiRW	2015-11-07T13:05:57Z	2018-01-28T08:08:22Z	Hotels,Lodging,Motels,Hotels Motels,Travel and Tourism,Hotel	Accommodation & Food Services	Alicia's Eagle Rock Lodge	http://www.aliciaseaglerocklodge.com	LOC0615
AVweKwUFkufWRAb5Alqj	2016-05-23T08:02:21Z	2018-01-28T15:14:34Z	Hotel,Conference Room,Meeting Room,Hotels and motels,Hotels	Accommodation & Food Services	Staybridge Suites Indianapolis-Carmel	http://www.staybridgesuites.com,http://www.ihg.com/staybridge/hotels/us/en/indianapolis/indca/hoteldetail	LOC1182
AVwekYtJ_7pvs4fzEPLW	2015-10-23T00:56:13Z	2018-01-28T08:50:33Z	Hotels,Lodging,Motels,Hotels and motels,Hotel and motel reservations,Hotel	Accommodation & Food Services	Springhill Suites Pensacola	http://www.marriott.com/hotels/travel/pnsps-springhill-suites-pensacola,http://www.marriott.com/hotels/travel/pnsps-springhill-suites-pensacola/?scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe	LOC1781
AVweL0q1kufWRAb5Au6K	2016-07-20T20:51:33Z	2018-01-01T00:00:46Z	Hotel,Hotels Motels,Hotels-Apartment,Corporate Lodging,Hotel and Resort,Hotels,Hotels & Motels,Lodging,Motels	Accommodation & Food Services	SpringHill Suites Boise	http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zmY4LugXzRMmRKbIIlD5R83FMvSo80fR-lfsbADDwDldnXxGQo9Tcx6uEv9N1kZ6zYW700bQNRwvvlQIAbprrOk92TvabMjyPmO9W1z2sCvJTJ8tsl30	LOC0794
AVwel0Z4_7pvs4fzEcCk	2016-11-23T04:54:40Z	2018-08-27T16:50:35Z	Hotels,Hotel Northeastern San Diego,Hotels Motels,Hotel	Accommodation & Food Services	SpringHill Suites San Diego Rancho Bernardo/Scripps Poway	http://www.marriott.com/hotels/travel/sansh-springhill-suites-san-diego-rancho-bernardo-scripps-poway/	LOC1335
AVwel2fpIN2L1WUf6YOc	2017-01-14T11:06:38Z	2018-01-28T12:59:56Z	Hotels,Lodging,Hotel and motel mgmt.,Hotels and motels,Hotels Motels,Hotel,Motels	Accommodation & Food Services	Best Western Dartmouth Inn	https://www.bestwestern.com/en_US/book/hotel-rooms.22055.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:22055,https://www.bestwestern.com/en_US/book/hotel-details.22055.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website	LOC1289
AVweL5CdByjofQCxwBUY	2015-10-23T01:58:15Z	2018-01-28T07:02:23Z	Hotel,Hotels,Motels,Hotel Central Business District	Accommodation & Food Services	Lofts on Pearl	http://www.loftsonpearl.com,http://loftsonpearl.com	LOC0449
AVweL5sn_7pvs4fzAyoj	2015-09-16T17:26:41Z	2018-02-09T05:02:50Z	Hotels and motels,Motels,Hotel	Accommodation & Food Services	Inn Of Knoxville	http://www.bookroomsnow.com/propinfo.asp?hipropcode=rtnkn	LOC0620
AVweLc3nIN2L1WUf2rSf	2016-04-05T05:04:15Z	2018-02-05T12:19:48Z	Hotels,Lodging,Corporate Lodging,Hotel	Accommodation & Food Services	Hampton Inn Augusta/Gordon Highway	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_AGSGHHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FAGSGHHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0259
AVweLDv__7pvs4fzArHN	2016-04-05T14:14:22Z	2018-01-09T16:01:22Z	Motels,Hotels-Apartment,Corporate Lodging,Hotels,Hotel,Lodging	Accommodation & Food Services	Tyee Motel	http://www.tyeemotelrufus.com/default.html	LOC1456
AVweLhm1kufWRAb5AsMl	2016-11-14T01:15:45Z	2018-03-09T18:41:33Z	Hotel,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Weekend Getaway Hotels,Resorts,Beach Hotels,Budget Hotels,Lodging,Business Hotels,Hotels,Hotels & Motels	Accommodation & Food Services	Holiday Inn Express & Suites Portland-Jantzen Beach	https://www.ihg.com/holidayinnexpress/hotels/us/en/portland/pdxnh/hoteldetail,http://www.ihg.com/holidayinnexpress/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1	LOC0971
AVweLlxcByjofQCxv-pm	2016-11-17T03:45:26Z	2018-01-28T14:31:09Z	Hotels,Corporate Lodging,Motels,Hotel	Accommodation & Food Services	Quality Inn Suites	https://www.choicehotels.com/wisconsin/lodi/quality-inn-hotels/wi239?pmf=yextandmc=llyxyxpx	LOC1312
AVwelMOBByjofQCxzkgi	2016-03-23T04:05:54Z	2018-07-01T17:43:26Z	Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Motels,Hotel	Accommodation & Food Services	Americas Best Value Inn-arkansas City	https://www.redlion.com/arkansas-city	LOC0347
AVweLNkgIN2L1WUf2pN7	2016-05-31T08:28:51Z	2018-03-12T01:24:42Z	Hotel,Hotels,Lodging,Hotels Motels	Accommodation & Food Services	Best Western Premier The Central Hotel & Conference Center	https://www.bestwestern.com/en_US/book/hotel-rooms.39125.html?iata=00171890&ssob=BLBWI0003G,https://www.bestwestern.com/en_US/book/hotel-rooms.39125.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:39125,https://www.bestwestern.com/en_US	LOC0391
AVwelOCmIN2L1WUf6Spq	2016-07-18T18:47:13Z	2018-01-28T08:50:33Z	Hotels,Hotel	Accommodation & Food Services	TownePlace Suites Pensacola	http://www.marriott.com/pnsts,http://www.marriott.com/hotels/travel/pnsts-towneplace-suites-pensacola/#V56x3M	LOC0843
AVweLQFEByjofQCxv70t	2016-07-18T19:13:51Z	2018-01-28T11:04:18Z	Hotels,Lodging,Hotel,Hotels and motels,Hotel and motel reservations	Accommodation & Food Services	Home2 Suites by Hilton Albuquerque/Downtown-University	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_ABQDUHT_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FABQDUHT%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0338
AVwelQLiByjofQCxzlFr	2016-06-23T16:51:18Z	2018-05-28T16:08:56Z	Hotels,Hotels and motels,Budget Hotels,Tourist Hotels,Motel,Hotels Motels,Family-friendly Hotels,Business Hotels,Hotel	Accommodation & Food Services	Baymont Inn Suites Grand Rapids SW/Byron Center	http://www.baymontinns.com/hotels/michigan/grand-rapids/baymont-inn-and-suites-grand-rapids-sw-byron-center/hotel-overview?WID=LC:BU:20160226:Yext:Local:SM-buenct,http://www.baymontinns.com/hotels/michigan/grand-rapids/baymont-inn-and-suites-grand-rapids-	LOC0570
AVweLrdWkufWRAb5AtpR	2015-10-23T02:22:43Z	2018-06-22T18:19:15Z	Hotels,Hotels and motels,Hotel and motel reservations,Hotel Southside,Hotel	Accommodation & Food Services	Bancroft Hotel	http://www.bancrofthotel.com	LOC0135
AVweLt2CByjofQCxv_z8	2015-10-23T01:26:10Z	2018-01-09T11:52:41Z	Casinos,Lodging,Hotels Motels,Hotel	Accommodation & Food Services	Inn At Turning Stone Casino	http://turning-stone.com	LOC1566
AVwelvld_7pvs4fzEbbe	2015-10-19T07:53:00Z	2018-06-22T18:25:26Z	Hotels,Hotels and motels,Lodging,Hotels Motels,Motels,Hotel	Accommodation & Food Services	Orange City Motel	http://www.orangecitymotelfl.com	LOC0930
AVwelVZLIN2L1WUf6TpO	2016-11-10T06:24:41Z	2018-08-27T16:47:36Z	Hotels,Hotels Motels,Hotels & Motels,Hotel	Accommodation & Food Services	Wyndham Canterbury at San Francisco	http://extraholidays.com/san-francisco-california/wyndham-canterbury.aspx	LOC1812
AVwem0xukufWRAb5EgAB	2016-11-02T17:22:07Z	2018-05-01T23:08:46Z	Hotels,Budget Hotels,Corporate Lodging,Tourist Hotels,Lodging,Hotels Motels,Motels,Family-friendly Hotels,Hotels & Motels,Hotel,Business Hotels	Accommodation & Food Services	Comfort Inn	https://www.choicehotels.com/virginia/winchester/comfort-inn-hotels/va031,https://www.choicehotels.com/virginia/winchester/comfort-inn-hotels/va031?pmf=yext&mc=llyxyxpx,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4	LOC1464
AVweM2Xl_7pvs4fzA7OA	2016-11-17T15:08:27Z	2018-02-02T07:16:06Z	Hotels and motels,Hotel and motel reservations,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Weekend Getaway Hotels,Luxury Hotels,Resorts,Beach Hotels,Lodging,Business Hotels,Hotels,Hotels & Motels	Accommodation & Food Services	Holiday Inn Savannah Historic District	http://www.ihg.com/holidayinn/hotels/us/en/savannah/savmk/hoteldetail	LOC1382
AVwem5e6IN2L1WUf6hOs	2017-03-17T03:38:48Z	2018-08-12T14:14:16Z	Hotel & Motel Reservations,Hotels,Motels,Lodges	Accommodation & Food Services	Clarion Inn & Suites	https://www.choicehotels.com/illinois/chicago/quality-inn-hotels/il384/rates?source=yext	LOC0440
AVwemBCCkufWRAb5EZCs	2016-04-05T03:03:13Z	2018-09-10T21:00:38Z	Family-Friendly Hotels,Budget Hotels,Resorts,Resort,Tourist Hotels,Resort, Pool, and Hotel,Pool,Water Parks,Hotels & Motels,Business Hotels,Hotel	Accommodation & Food Services	Clarion Resort Waterpark	http://www.clarionhotel.com	LOC0411
AVwemhxrIN2L1WUf6d-H	2017-04-02T04:35:57Z	2018-01-23T05:14:10Z	Hotel,Convention & Meeting Facilities & Services,Hotels	Accommodation & Food Services	Courtyard Houston Hobby Airport	http://www.marriott.com/hotels/travel/houhb-courtyard-houston-hobby-airport/?pid=CORPYLP,http://www.marriott.com/hotels/travel/houhb-courtyard-houston-hobby-airport/	LOC0597
AVwemIqzByjofQCxzs4F	2016-05-05T12:42:00Z	2018-06-25T08:58:39Z	Hotels,Hotels and motels,Lodging,Motels,Hotel	Accommodation & Food Services	Elmwood Motor Court	http://www.elmwoodmotorcourt.com	LOC0927
AVweMjEcIN2L1WUf208j	2017-04-18T11:41:17Z	2018-08-27T17:05:29Z	Hotels,Hotels Motels,Motels,Hotel	Accommodation & Food Services	Sterling Gardens Hotel	http://sterlinggardenshotel.com	LOC0804
AVwemLkAkufWRAb5EaiN	2016-05-16T23:08:33Z	2018-01-28T05:10:42Z	Hotels,Lodging,Hotels Motels,Hotel	Accommodation & Food Services	Best Western Executive Inn	https://www.bestwestern.com/en_US/book/hotel-rooms.36095.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:36095,https://www.bestwestern.com/en_US/book/hotel-rooms.36095.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:36095	LOC0646
AVwemomx_7pvs4fzEjTa	2016-11-17T22:24:44Z	2018-01-28T10:04:08Z	Hotel,Event Space,Resort,Hotel, Event Space, and Resort Central Business District,Family-Friendly Hotels,Hotels & Motels,Budget Hotels,Business Hotels,Resorts,Tourist Hotels,Attractions	Accommodation & Food Services	Millennium Hotel Cincinnati	http://www.millenniumhotels.com/usa/millenniumbiltmorelosangeles/,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb	LOC0294
AVweMpa5kufWRAb5A2O7	2016-06-23T16:52:10Z	2018-03-07T23:29:46Z	Hotels,Lodging,Corporate Lodging,Hotels and motels,Hotel	Accommodation & Food Services	Hampton Inn Suites Knoxville Papermill Drive	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_TYSPMHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FTYSPMHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0412
AVweMppnIN2L1WUf212k	2016-12-15T19:38:52Z	2018-03-08T21:54:42Z	Hotels,Lodging,Motels,Hotels and motels,Hotel and motel reservations,Hotel,Hotels Motels,Travel and Tourism	Accommodation & Food Services	SpringHill Suites Lafayette South at River Ranch	http://marriott.com	LOC1729
AVwemRsOIN2L1WUf6cCe	2017-04-19T21:26:04Z	2018-01-30T06:02:40Z	Corporate Lodging,Hotels,Lodging,Hotel	Accommodation & Food Services	Wingate by Wyndham LaGrange-Callaway	https://www.wyndhamhotels.com/wingate/lagrange-georgia/wingate-by-wyndham-lagrange-callaway/overview,http://www.wingatehotels.com/hotels/georgia/lagrange/wingate-by-wyndham-lagrange-callaway/hotel-overview	LOC0952
AVweMtDiByjofQCxwIf5	2017-04-10T18:03:14Z	2018-01-30T05:23:54Z	Hotels,Lodging,Corporate Lodging,Hotels and motels,Hotel	Accommodation & Food Services	Hampton Inn Suites Detroit-Canton	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_DTTCNHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FDTTCNHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0429
AVwemUd1kufWRAb5EbtL	2015-09-28T05:29:12Z	2018-01-28T05:24:09Z	Hotels,Lodging,Motels,Hotel,Hotels (Except Casino Hotels) and Motels	Accommodation & Food Services	Waldo Arms Hotel	http://waldoarmshotel.com	LOC1128
AVweMWcNIN2L1WUf2zEC	2015-11-06T12:13:08Z	2018-04-10T06:43:38Z	Hotel,Hotel and motel mgmt.,Hotels and motels,Hotels Motels,Lodging,Hotels,Travel and Tourism,Motels	Accommodation & Food Services	Best Western Plus Lacey Inn & Suites	https://www.bestwestern.com/en_US/book/hotel-rooms.48173.html?iata=00171890&ssob=BLBWI0003G,https://www.bestwestern.com/en_US/book/hotel-details.48173.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:48173,https://www.bestwestern.com/en_US/b	LOC1249
AVweMx5m_7pvs4fzA6mZ	2016-12-13T04:59:46Z	2018-01-28T05:24:09Z	Hotels,Lodging,Motels,Corporate Lodging,Hotels Motels,Family-friendly Hotels,Budget Hotels,Business Hotels,Hotels & Motels,Hotel	Accommodation & Food Services	Comfort Inn	https://www.choicehotels.com/north-carolina/clinton/comfort-inn-hotels/nc346?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/north-carolina/clinton/comfort-inn-hotels/nc346?pmf=yext&mc=llyxyxpx,http://api.citygridmedia.com/content/places/v2/click?q=9Y	LOC0102
AVwemxGnByjofQCxzyPO	2016-11-03T22:08:58Z	2018-03-12T01:24:56Z	Hotel,Hotel and motel mgmt.,Hotels and motels,Restaurants,American restaurants,Hotels Motels,Lodging,Family-friendly Hotels,Budget Hotels,Business Hotels,Corporate Housing,Hotels	Accommodation & Food Services	Best Western Central Inn	https://www.bestwestern.com/en_US/book/hotel-rooms.11058.html?iata=00171890&ssob=BLBWI0003G,https://www.bestwestern.com/en_US/book/hotel-details.11058.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:11058,https://www.bestwestern.com/en_US/b	LOC0992
AVwemY7tIN2L1WUf6c-u	2015-10-19T17:11:41Z	2018-04-18T14:14:47Z	Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn & Suites Wilmington Christiana	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_NEWCHHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FNEWCHHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC1769
AVweN60a_7pvs4fzBEks	2016-04-08T12:22:04Z	2018-01-28T05:24:18Z	Lodging,Hotels,Banquet Halls and Reception Facilities,Hotels Motels,Hotel	Accommodation & Food Services	Best Western Paradise Inn	https://www.bestwestern.com/en_US/book/hotel-rooms.27027.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:27027,https://www.bestwestern.com/en_US/book/hotel-details.27027.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:270	LOC0549
